RAJ2000	DEJ2000	tag
141.005413243928	-71.2613152674417	MW2
313.974840173314	16.6760008742946	MW2
42.4170968108754	53.4557793801442	MW2
244.811628875597	-23.6274027174723	MW2
245.551240954842	-40.4996987890974	MW2
72.77337626899352	11.371197474973798	MW2
90.0985088396683	-27.8965823173647	MW2
325.703371311503	40.1200409987503	MW2
85.70259890627341	-3.4084581277071706	MW2
63.288796451384606	51.24860140554911	MW2
152.659563937024	-42.8101564767474	MW2
125.135914438067	-51.5453144836421	MW2
279.310062829272	-0.5370648233948111	MW2
27.3696591160688	71.90337156726102	MW2
289.238196503543	8.14125232725602	MW2
331.798542471346	44.6080819897944	MW2
264.95839573081594	-32.2067195924783	MW2
101.822963872759	40.5496536673593	MW2
80.3330595529962	35.41667928560251	MW2
153.860894268368	-71.7132699015955	MW2
107.577377440107	-4.929524909570629	MW2
279.127578923751	-19.2794620022601	MW2
102.864783764685	0.43945490704652207	MW2
77.26067658195072	-4.58596625457598	MW2
114.225094054668	-14.551555198391798	MW2
274.29768436317	-28.249142251912296	MW2
119.24298494651802	-45.85805067020689	MW2
266.496564756774	-34.876711820556906	MW2
116.335986715403	-67.3659951276406	MW2
129.56368374967101	-63.677026915563104	MW2
122.145346333877	-37.61967613182251	MW2
30.6888624888383	61.6664780489108	MW2
99.8901115799796	-64.239047253507	MW2
282.123584623479	-18.2160366073622	MW2
332.156208071063	52.9242815490901	MW2
196.482475959057	-65.6928104127519	MW2
329.736934042098	34.6514835277476	MW2
255.841043915839	-37.52226219051901	MW2
289.117375011543	-4.83978430998785	MW2
274.670271630926	-25.712419895212204	MW2
356.538116233512	60.5282640391019	MW2
335.133561539136	46.501335277628606	MW2
249.595660318612	-66.6636702372106	MW2
313.787478507144	44.2810676244999	MW2
291.151140034419	5.39965603313932	MW2
218.370379213168	-57.016878327319404	MW2
84.91774872082391	-1.9232354671732494	MW2
103.58299733660802	17.690809694639103	MW2
80.150723693221	27.4971565232333	MW2
80.4223074793769	-6.56480164071435	MW2
83.5820628561811	26.1817893454675	MW2
89.20511571292451	21.3285171727989	MW2
176.719098651358	-60.90335882594971	MW2
83.40520696204881	-5.447989190660449	MW2
278.029444014646	9.343002496060949	MW2
262.550932937026	-10.145241920062302	MW2
294.046961200033	15.167486092840601	MW2
192.93191600081397	-57.3444943579256	MW2
140.90090510467203	-49.614059066566405	MW2
288.957871043557	10.5563844355631	MW2
344.317483373995	68.2993827150027	MW2
263.277303756622	-45.010036813499305	MW2
72.1787706710644	18.077293749645904	MW2
255.585096747743	-48.9210829259737	MW2
122.75417868741802	-5.4732937351561	MW2
290.024018450821	-22.053417529382298	MW2
252.078503703975	-69.3323701130089	MW2
166.774699122793	-58.75537437358949	MW2
119.12331713531599	-52.071183115451205	MW2
139.19927874878604	-79.0098718834703	MW2
286.656959990298	9.801460061394149	MW2
297.649403378166	22.051284208416806	MW2
248.48169921069103	-24.7014935303393	MW2
303.882093658546	40.2038026874592	MW2
235.79161937693803	-44.1426289785611	MW2
108.21477813915202	-47.3122417661537	MW2
282.107267797149	21.203306592889096	MW2
332.101209663141	61.14337070670441	MW2
316.012370319878	37.555107333999906	MW2
57.45806518435661	35.0360927011617	MW2
268.726590403979	-35.68874473598629	MW2
289.265136216605	-10.822572531291799	MW2
130.844268337028	-48.1176223776249	MW2
313.031168984657	40.685390818323896	MW2
233.47903970853503	-65.2211994407166	MW2
192.00429711760796	-60.4029308199242	MW2
110.661861760931	-21.757142317571702	MW2
264.316221111121	-38.69932629475739	MW2
295.610621592576	3.7485076416761105	MW2
291.517819294478	13.7941689946328	MW2
160.402248932539	-46.936656805593	MW2
109.10198261307401	-18.442737326416996	MW2
357.442402947047	71.5902036338879	MW2
75.3176442641566	52.833740794979505	MW2
228.002397106441	-53.69216537156431	MW2
311.486623955626	40.96231846740971	MW2
89.3038843823309	14.060948252396901	MW2
123.13273325689	-5.67873409482217	MW2
312.752613484762	48.5163521065872	MW2
268.315112099126	16.8400892892214	MW2
133.076283690976	-46.841677265734305	MW2
158.005698436911	-42.383911633901	MW2
82.2724953473419	-1.46392789680899	MW2
256.489388340523	-40.2257538780907	MW2
55.6627543992163	60.4534872302579	MW2
58.59921882041441	47.58583259372101	MW2
309.171360912219	24.245239366614697	MW2
247.271311512654	-57.48844880305281	MW2
37.9344943436281	59.0412907921699	MW2
219.640352820726	-33.5235224922594	MW2
110.270086476133	-32.64132546323469	MW2
328.426544994089	55.2372760512653	MW2
320.032120288758	58.9566324650169	MW2
289.397797746215	49.11453075129371	MW2
264.824103264768	-31.1932585264787	MW2
179.83861432947603	-64.71122902735091	MW2
103.713553293562	-60.01404980691861	MW2
58.08380556593651	34.8778062512166	MW2
310.643865557457	23.4892879256788	MW2
60.4101360819643	31.743069564092295	MW2
83.7843856556462	-4.42590121438613	MW2
353.788580846211	47.38614434982801	MW2
254.708529099722	-44.31614585648959	MW2
239.91274455307297	-49.4191628765192	MW2
276.781113285528	-24.3869971815765	MW2
289.659634991538	32.7524330992973	MW2
122.20831374598002	-32.0315525409045	MW2
72.2674460596119	8.98125919488738	MW2
285.444009490722	22.1109273133757	MW2
246.447212781596	-40.54477764147731	MW2
64.74279274550881	68.0465745928262	MW2
149.957515928181	-59.634457502682416	MW2
301.151055392583	48.04117552945911	MW2
92.0705652239973	-17.456307475531197	MW2
109.30174567816	-17.367005140817103	MW2
253.12550570226404	-40.0931402179654	MW2
283.734485231033	0.8648102372020188	MW2
227.70212796574697	-68.657224577061	MW2
215.40265683975304	-61.3156851375693	MW2
265.841045578691	-18.1394742794354	MW2
273.912395126739	-41.4865038852404	MW2
7.10191617444782	54.81221291711989	MW2
279.855864543436	1.23323999670306	MW2
73.3726897852333	37.614411333431796	MW2
123.04879407589299	-44.2047211802475	MW2
175.410113202723	-75.2340859262183	MW2
106.29725128452701	72.2094905464404	MW2
84.005560796538	9.67663365640888	MW2
53.408432370076106	44.73464886547409	MW2
286.97576350581	17.8338905114135	MW2
289.372909079958	24.168281719494896	MW2
275.501798431159	-42.9945311779095	MW2
266.590156978598	1.3690471550563903	MW2
223.412470774503	-56.42957814356961	MW2
95.5279719971746	41.82416601832589	MW2
93.8757402631627	12.593013222601	MW2
101.139190971976	-22.8061404810065	MW2
166.304708176706	-58.84235671536501	MW2
245.32751280953397	-56.45292492553081	MW2
151.743876240358	-54.72163178664121	MW2
121.51960028113103	-11.6270922727027	MW2
315.384059152248	48.925172634584506	MW2
79.0176696419654	43.726909869870305	MW2
91.12595713235818	25.061348858857595	MW2
109.18713192285999	80.8676367613666	MW2
334.536064531787	51.7688565003974	MW2
15.510011286528002	50.769518707207595	MW2
117.354339691046	-42.3824959094121	MW2
28.9639707496197	61.11341752603081	MW2
265.196908779028	-32.1588818834959	MW2
180.79409724178097	-46.941730139853206	MW2
134.909608370385	-48.052407862179706	MW2
267.38637845404	-74.4727927243861	MW2
70.21778487230861	50.57759522625601	MW2
113.256738892634	-26.5054364226249	MW2
316.594699753464	44.5068827779632	MW2
147.214768781923	-60.212848089355006	MW2
142.562024974182	-53.076300360847206	MW2
248.47521186721002	-45.57552013179101	MW2
349.652204993995	54.43177991334401	MW2
83.37364352733022	-1.5895715670848398	MW2
282.152212370634	-33.8047671939001	MW2
330.30891870769	58.9487494298824	MW2
167.418259535008	-58.7592675289992	MW2
96.8575120244085	7.2945261506173615	MW2
101.52014518801401	-20.606920816177993	MW2
120.70645083682201	-44.6094369231969	MW2
302.902519461462	35.0223693598484	MW2
57.952561007528104	53.0217491086434	MW2
322.492376232121	51.62861392795121	MW2
31.704386578677695	54.4968796746665	MW2
283.026378517666	9.04707600623643	MW2
268.181085127169	2.0688909804522706	MW2
215.890175158925	-63.814318184107314	MW2
243.045808517948	-28.3037172485317	MW2
129.056968204353	-63.08592478404011	MW2
52.08839571231759	23.9523034479887	MW2
107.991508679382	-45.93843465560429	MW2
263.138518488589	-46.26775533546311	MW2
80.210329136739	-7.607757737642349	MW2
167.505255084811	-58.61570182415289	MW2
253.47287335472004	-4.0248703503302	MW2
149.474681309502	-49.242782034396406	MW2
73.43930093091241	39.85071005004	MW2
111.078785425611	45.96632867784991	MW2
302.429426524021	34.7414517656527	MW2
94.3648687996698	-21.2706184262732	MW2
109.517233806664	3.6142156635862497	MW2
346.067132457382	46.7474028250925	MW2
21.1866549772551	56.4824609705406	MW2
279.663995224806	8.083377551431202	MW2
248.690443776908	-32.8980403833961	MW2
86.1916074368436	1.53265944084381	MW2
178.763832833139	-70.5760178320348	MW2
1.3306642727639597	54.544338265063	MW2
283.099541780644	-9.68186132269592	MW2
112.184718584182	3.15794073534502	MW2
72.42480538763822	29.453452347427902	MW2
272.705469722649	-19.523974197122204	MW2
27.822557353135295	61.773722401426305	MW2
127.09381437924901	-42.2970158246273	MW2
339.970655696037	60.82160578714512	MW2
26.8642835783626	73.9649575296239	MW2
161.453382000562	-61.20974787517021	MW2
144.222939948202	-51.9510711430564	MW2
183.649566068793	-55.4315511100598	MW2
122.95442117111301	-33.95389204732499	MW2
118.18459837888102	-51.5573768376463	MW2
118.31570788841901	-29.3104443615854	MW2
287.497853481697	-48.016439800830106	MW2
223.317028774158	-66.5243045041069	MW2
110.099096826131	50.494101734631904	MW2
93.79966896021122	30.620695796853504	MW2
123.31517534801499	-37.896176630793605	MW2
67.63375489933212	46.525068686906806	MW2
295.310488894784	1.8631511743903797	MW2
14.204664216404902	37.039123913238804	MW2
106.871115037217	-2.9827150379784895	MW2
240.09479662724704	-60.4547873420097	MW2
98.0853361389782	24.8293890420158	MW2
316.583072496599	40.111587227430704	MW2
138.78449785809602	-54.46160969077691	MW2
211.508090400843	-59.89882212266961	MW2
118.57161028725601	-60.7743008293411	MW2
314.423355216798	30.644498661430404	MW2
211.137040052974	-76.29122768787062	MW2
298.90853494768	24.634828064331998	MW2
280.739106369609	-13.5047330593994	MW2
44.748946985965	56.3278927481311	MW2
334.5999475858	63.2175329757994	MW2
256.520595662506	-44.7816082737668	MW2
308.620657308068	16.672028197822097	MW2
52.8854266433552	37.2551278297243	MW2
71.2064821648098	58.1399285803393	MW2
279.627057382653	-19.3707674759977	MW2
20.1394667630059	65.8226649874719	MW2
107.69408806689002	-24.8103726623691	MW2
254.807668562583	-46.253078974343204	MW2
91.40940639739782	25.439516350323295	MW2
166.547525767365	-57.387980389595505	MW2
217.294626414617	-34.66081454979201	MW2
255.629591966499	-5.06808090882141	MW2
39.507520001735095	41.893947258798804	MW2
218.962651528946	-54.82593700956001	MW2
255.11508742813504	-34.4205460977257	MW2
283.995951524411	20.2617608726039	MW2
84.6655461431032	58.5276328219159	MW2
277.398678508823	-4.310582235357849	MW2
280.966772002352	-16.7803910283107	MW2
245.201435224575	-64.1992557103135	MW2
279.310590827426	10.039436074181298	MW2
223.28611655541198	-67.12345459110801	MW2
246.116599533181	-40.762921400199396	MW2
197.545404913022	-56.22171413999039	MW2
215.180385879503	-35.7786352932474	MW2
55.52033967577871	25.663092079273596	MW2
101.86148285511901	-21.025503992282403	MW2
332.065967286461	39.6250336433063	MW2
110.01956558553002	8.46873295802129	MW2
117.72135914242803	-5.50961520751181	MW2
33.9694359489966	64.3279096657321	MW2
65.47463012247272	77.3774837541035	MW2
148.422615971047	-69.2117808935843	MW2
117.706778041063	-30.08175313007949	MW2
251.710478388135	-44.3872889096562	MW2
107.880459576036	-54.607817112132	MW2
291.458177581432	0.513523742820254	MW2
324.846027739046	55.552691932196	MW2
53.21436714299761	25.5792992783707	MW2
48.629450007384904	55.45508016280581	MW2
323.982924808747	40.4241582660525	MW2
314.361222920635	43.5915269983154	MW2
342.714888298834	60.976430480168204	MW2
120.535374091686	-71.6160121768204	MW2
328.13911526994	57.751584036532705	MW2
115.952838145208	-38.3661153616896	MW2
174.041085503505	-60.505212185099	MW2
182.710278721566	-65.25090597872402	MW2
130.840380546941	-52.0150051227141	MW2
271.858952191133	-30.1267432181118	MW2
135.685143618402	-69.2387481274498	MW2
292.916777238929	81.6459548267907	MW2
1.0161095194529102	54.28925999113329	MW2
267.967088553502	-35.065250552527104	MW2
305.181759608261	55.931780669516506	MW2
309.659910236035	11.367196601374198	MW2
257.079475523394	-18.378254880802903	MW2
58.13847676740749	20.2615121195349	MW2
242.064329623111	-58.581167946929504	MW2
302.441132022444	33.8623953690409	MW2
276.39511442381	7.5812460260757915	MW2
185.37449516846797	-38.0906283352059	MW2
106.624323075118	-9.837299403840408	MW2
113.79325021009501	-13.9384501137241	MW2
98.43379399327411	-21.082434041347	MW2
337.104553879094	58.59661114226391	MW2
340.815293745544	56.408499085119594	MW2
146.351231870121	-64.2801994579011	MW2
64.54401690834361	52.2192850185839	MW2
67.95178927618439	43.65877108929589	MW2
5.80391046110169	52.78749984655521	MW2
354.36999374456	60.0496529356086	MW2
199.56501076285	-49.926954410391005	MW2
288.838840610683	5.7895633153922494	MW2
68.22726924453602	46.0091748238637	MW2
8.65525068671469	65.8885168130924	MW2
272.246827952432	-8.799455006430728	MW2
78.3291311111057	0.09631041942757781	MW2
87.3697587780529	8.218045858905308	MW2
68.18930012491592	25.092557720507	MW2
219.043181789963	-58.04444872495651	MW2
293.762376380359	9.40977640106669	MW2
281.394504176346	-33.48950942968279	MW2
119.38657340560401	-60.5601807386703	MW2
10.118681713854	57.38612871761461	MW2
24.120746681006	60.101135895371804	MW2
209.42347317202504	-64.3900132235783	MW2
145.52722320635704	-46.284345542531305	MW2
294.064086511986	25.5519086404697	MW2
100.07181899108201	10.2264357598079	MW2
241.647411724	-25.2810018045714	MW2
252.91414827789097	-9.230573030424297	MW2
163.179782283146	-59.46359523346901	MW2
9.21697941195706	58.74401074798	MW2
83.1774406568041	-1.7347579867314697	MW2
205.781205273888	-58.86248406466571	MW2
318.854698465582	46.5720883527985	MW2
126.875794811757	-22.4810771117754	MW2
217.439840862461	-30.945802285050604	MW2
253.041775393063	-44.7261672757743	MW2
131.079851315732	-47.9511566178549	MW2
18.8673893497901	70.5755753043492	MW2
83.3255754529161	-4.3786677968811	MW2
83.25865623441712	12.466381144122302	MW2
165.291774691184	-59.74576384900411	MW2
115.496710912036	-46.95387461363009	MW2
257.353969403343	-34.5507346367648	MW2
208.631339035629	-62.199887801173894	MW2
147.305855936346	-61.7236695725487	MW2
254.584285464551	-40.8113453696332	MW2
308.735517967287	41.7178014226294	MW2
289.547945488958	-61.839319985028496	MW2
276.702142268538	22.417534748779495	MW2
85.8500036161721	1.60484353496903	MW2
237.93172484039601	-47.7474479629878	MW2
130.54793716663897	-59.394589033336906	MW2
228.626589006006	-64.7729043815247	MW2
164.315642189499	-48.4144016430134	MW2
350.79213353109	55.3223516746247	MW2
340.331102292737	68.59220853361951	MW2
58.4976393830898	33.946137101664206	MW2
294.349634371311	-17.2271351848754	MW2
121.27425452656502	-28.173353608534903	MW2
259.66593675221895	2.8008079592180306	MW2
84.3043234739328	4.770475539367012	MW2
289.784438809856	23.4720203798839	MW2
356.831453549648	68.3192391877669	MW2
357.194623730849	60.175014795986606	MW2
11.6251426304386	62.30759924313201	MW2
243.34868935324	-44.39355933552451	MW2
345.153302596457	62.8478514282148	MW2
14.942883810400104	70.669545354155	MW2
308.976512910236	48.1722898795756	MW2
295.027847889552	18.717766712413304	MW2
119.65745443307799	-60.560796839341805	MW2
293.896821325505	4.29749057786356	MW2
149.25153695224103	-59.78742645771322	MW2
326.541490610976	54.632566258262	MW2
116.392112957177	-46.65720432334991	MW2
281.799057109476	61.1705818601441	MW2
107.453752395588	7.875726712634689	MW2
339.754253753485	56.31499305532861	MW2
330.035306211046	47.17401122246059	MW2
294.133907279365	-3.5789162083789394	MW2
281.244283549169	-29.911810387587103	MW2
290.828136453522	11.609425353084799	MW2
316.346333122184	46.35965822931671	MW2
84.6383185974373	-5.780123544840401	MW2
337.342528467361	50.9973306920559	MW2
115.289048445771	-37.36357460343319	MW2
283.905796806193	13.722304042510899	MW2
97.0196849008822	-5.36840211685527	MW2
213.575291178697	-64.21743647400362	MW2
280.754458586212	-22.7171703722309	MW2
241.322001510548	-44.89490599950369	MW2
335.453242986883	57.1795522181243	MW2
149.531881046819	-69.64047003251052	MW2
256.071313960182	-38.0648073988397	MW2
171.65648050956403	-60.1609548511616	MW2
276.536250179879	-5.803572007807901	MW2
53.0283083531969	37.3171072932497	MW2
81.018130807907	1.6253094327245097	MW2
214.285572569916	-62.0560300455505	MW2
293.129957254499	-45.0211853532714	MW2
25.1032745069383	66.5576734207365	MW2
225.30026693019897	-58.97863749946641	MW2
103.07503815429702	-4.801032605935269	MW2
117.427189690331	-46.3816593514258	MW2
116.31823288818002	-16.117568899855996	MW2
8.650394192103352	66.0934927969297	MW2
338.910732630105	49.4642298937773	MW2
291.995929713694	25.848010589718193	MW2
16.124480913067	58.427945831196105	MW2
296.55821863319	42.603087771929	MW2
269.716014765474	2.48091948592473	MW2
285.305849446733	7.321631309599	MW2
118.62879523178299	44.201033106947605	MW2
1.8559079382955703	58.4740551323724	MW2
268.606673596993	-35.6425881022646	MW2
311.940177468029	40.0484418121151	MW2
106.89546471365202	-19.2410873842948	MW2
275.850125222042	-21.182435604321103	MW2
57.2335078662362	65.83226884673111	MW2
246.81033795582601	-24.8594198503977	MW2
281.500180692515	-8.06049882612476	MW2
302.838459408041	52.46303566872691	MW2
303.215007268513	33.87027055519481	MW2
233.718608339877	-64.9648047017243	MW2
294.468945840234	4.11826568525987	MW2
117.80488981372399	-65.0509488515784	MW2
282.344430351086	-17.0421933693871	MW2
54.18378083304341	45.73334082255	MW2
323.088278663124	47.80873776251391	MW2
148.155493960901	-44.73330787071	MW2
59.7293656731869	64.2666429138329	MW2
324.084541438689	49.749444120355506	MW2
276.638632911043	-5.06087268802478	MW2
53.4542509811565	59.776833843672094	MW2
279.652987929623	0.419561207474972	MW2
35.573545378905	59.727497959859306	MW2
32.44798145477671	65.42395530588331	MW2
306.016911439608	24.6444455429673	MW2
283.730603690479	-19.856896019027506	MW2
229.709678047483	-59.3019619330147	MW2
238.60535994816297	-25.6063052081666	MW2
108.51719037930401	-36.3266539140757	MW2
133.362518337151	-56.519388202036104	MW2
259.277325161239	-62.0345205115686	MW2
355.239818846945	66.6382167892604	MW2
280.260122575568	-33.843293693914305	MW2
106.910999076028	49.41314747317091	MW2
245.726002230484	-58.19210507529699	MW2
267.807454607006	-34.970437178241696	MW2
214.347247452153	-38.742836569152395	MW2
324.447949510188	54.739973882720506	MW2
77.6929706685359	9.553604388848129	MW2
70.78182795592451	19.3815166332342	MW2
319.641578688915	44.70953902540779	MW2
272.907885496964	-22.572286158432796	MW2
272.413747778654	-20.0783824768647	MW2
273.419434205357	-20.32304558449	MW2
292.124675330831	10.8340387046557	MW2
76.3028777986219	53.04282036578441	MW2
116.82975450185599	-46.43597009165211	MW2
221.343378505635	-32.9700233124059	MW2
235.16311924850098	-65.937979301336	MW2
266.645740759709	-61.2294759204916	MW2
273.717498065163	-15.892634813839402	MW2
83.793721776593	-5.37936318653718	MW2
113.984003166664	-12.9170657102332	MW2
83.8700120343383	-6.049635847198411	MW2
296.232502605891	20.8967833597513	MW2
65.29698986754501	45.03939906340229	MW2
49.4289118498462	-87.3868927032194	MW2
229.17926850856097	-61.02144508271761	MW2
166.77587624551	-58.7814226168286	MW2
187.609349742244	-60.6741175203562	MW2
81.6220791662995	-1.9047496270288706	MW2
91.51269193907352	-18.2596752852757	MW2
222.85186332359598	-32.814471882429004	MW2
319.880636906427	42.5719893928263	MW2
334.588947751806	52.74780883976501	MW2
290.85181620731896	57.74883299448451	MW2
250.666864579841	-60.026788988312205	MW2
32.4658710037784	60.53800201832081	MW2
61.86541615388611	44.06449226003969	MW2
84.6886632442249	-2.6248115166488897	MW2
346.789577740752	67.7413694261601	MW2
115.340920498828	-17.1606441044863	MW2
325.070998301171	54.32760930164989	MW2
85.0934993505007	-2.26110221306014	MW2
274.16425011259594	-25.2638744370609	MW2
69.1579197228031	48.3345073039847	MW2
107.262532996518	-24.890869227041907	MW2
199.902029556924	-60.2084415336106	MW2
119.84875419494799	-60.0180872755201	MW2
127.842946554685	-56.7392659514797	MW2
186.61956931357	-70.7000393897187	MW2
126.34768102954402	-8.415904360097171	MW2
109.516676855831	-37.1298957730279	MW2
24.741165347431497	68.1340318746241	MW2
301.649310077871	34.8609229573551	MW2
106.26515604347202	-7.755850322944229	MW2
15.017901543615203	48.96459504036931	MW2
85.5661176301458	-2.1129658522615604	MW2
132.492216435246	-70.1391193061101	MW2
249.381872706349	-66.8359442159388	MW2
114.32010716224399	-14.5249258840752	MW2
101.251061634155	-20.6690688411797	MW2
344.156512266455	59.18974239316781	MW2
160.037747413954	-58.97702670766001	MW2
104.694211118377	3.10874325488509	MW2
263.53221839517	-34.80765132646339	MW2
355.83240157477	61.59820503136461	MW2
303.872213469561	53.709518268161105	MW2
56.9532004139493	34.52898690002739	MW2
81.9373194226438	1.5010043884779498	MW2
77.57349636136598	37.7692983408236	MW2
163.74742271713902	-75.00645034804091	MW2
110.844995991496	-20.4857036891183	MW2
84.392797983646	10.232368192488298	MW2
222.307891942195	-32.026970165771	MW2
63.88629897983721	20.807524170856304	MW2
85.5517158377912	-8.09708438612822	MW2
150.134862359112	-63.7803718688318	MW2
328.092397460863	49.7633769089925	MW2
102.64150622636402	31.01315343088081	MW2
254.34980266016498	-50.446237517741906	MW2
276.280269596101	-42.79672481180571	MW2
303.758635184939	38.2150715235151	MW2
279.04404674338	4.952435656880449	MW2
318.11457509312	45.09694815846171	MW2
78.7319084880762	6.47019355378455	MW2
67.4978740372104	52.2976673341215	MW2
81.21780724889902	1.6455332465728398	MW2
104.81189607252702	-31.188266916755303	MW2
141.47111976858102	-52.994690115058305	MW2
83.3798815624305	-1.61155544410849	MW2
284.813059375481	21.732659748074	MW2
122.703586309478	-46.3240796070224	MW2
248.002414030216	-25.508098421706396	MW2
272.488652950791	-64.2231932631604	MW2
47.8927199196667	31.1254758203979	MW2
202.20434649274898	-66.4853040008878	MW2
207.584363641449	-76.0024608155755	MW2
310.415167389348	29.3853607451285	MW2
145.69027964768904	-58.0578528592266	MW2
269.095986768346	-19.149639995056503	MW2
67.1679934771853	56.997175357495706	MW2
326.958881257716	58.918810247690914	MW2
83.7952106442183	-9.5120782735897	MW2
113.15703452521699	-24.572803288672	MW2
106.183150090512	-10.817710259662102	MW2
297.698339872454	28.6535671716017	MW2
295.226723195373	4.988982179797159	MW2
356.755687308854	52.348612124917906	MW2
261.303847058607	-24.3256127119069	MW2
178.171795688045	-45.73696882472209	MW2
186.395809629545	-57.786650676999	MW2
354.518892979164	48.57988572786801	MW2
308.895453979941	56.9132673226265	MW2
58.39804515951641	26.1188062726749	MW2
89.76726602931411	60.01273532731691	MW2
307.316082614259	31.585231269612095	MW2
84.724760295544	-8.63539684214906	MW2
23.347576767531496	64.9780129388663	MW2
92.171092778456	24.289054973672897	MW2
83.87857777987061	-1.6428128471674601	MW2
341.034341663909	33.7489478187416	MW2
84.2179839302507	0.00326194076007623	MW2
304.93046395129	13.1254225398706	MW2
162.14596785949203	-77.69962283414041	MW2
206.424276026413	-59.8761317445022	MW2
118.223111715076	-47.420478871578304	MW2
255.369458675552	-37.268680758622	MW2
215.64391731016798	-37.439975308975896	MW2
132.360387143252	-45.80156787297499	MW2
276.775622793719	-22.539142560155305	MW2
253.659601146439	-50.0897982813028	MW2
256.267717717743	-16.7408675921326	MW2
220.91754903472398	-65.5745676955634	MW2
92.6802896597056	-22.3744659039516	MW2
91.9014046739594	28.960254657184297	MW2
52.971848421934304	62.5894411455281	MW2
282.589831521547	-18.7826894570005	MW2
96.20404486734371	-16.662871350093702	MW2
263.006946853239	-43.7479214379849	MW2
21.797458785564796	61.6444808198211	MW2
68.4909143385512	40.3338131963718	MW2
116.370718678248	-52.3832539656036	MW2
85.7605744254653	33.9197968570439	MW2
2.61578145965048	71.9753606291215	MW2
309.555153754359	41.4489902197224	MW2
283.167272721448	-19.868265330454705	MW2
294.773785765214	24.4331773512181	MW2
84.58421870510391	-2.63379863977638	MW2
85.5457260014429	13.5915529209369	MW2
56.814204004614204	21.2960900494111	MW2
301.135957661704	57.2910571351036	MW2
46.7192777778408	47.3512550886599	MW2
277.364442453452	-34.8265614054798	MW2
260.832112831023	-52.3450375488504	MW2
83.8911107831437	-5.151654829062191	MW2
52.755476870881296	45.00096199650629	MW2
97.8236947852488	32.88543595027469	MW2
33.1164327464906	68.7399812570838	MW2
253.711982990129	-42.188369730357294	MW2
352.624171320965	61.666071927619704	MW2
161.96353390821002	-83.2261545555023	MW2
329.285947668003	65.6940244823333	MW2
116.30665292519602	-45.7828780708193	MW2
125.66767048186703	-35.0180446813435	MW2
267.354302784598	-30.8301803752038	MW2
122.49592584318101	-47.256333903740504	MW2
24.5563524250666	65.4993557305315	MW2
21.302687360109005	64.69718389458	MW2
185.344651280511	-53.9300431350331	MW2
358.985395683336	60.550968419104706	MW2
91.644460990286	-48.51779650956121	MW2
166.532599976807	-58.8921626064609	MW2
322.354060815721	57.8511429563208	MW2
359.566893838527	50.9585375191117	MW2
293.165267257375	9.35093128509405	MW2
91.64136088753712	21.7519533999264	MW2
295.219863257884	-40.4575800387908	MW2
110.04795121936401	-36.6507910413499	MW2
276.772710761511	-25.679926653548	MW2
344.265457937604	48.135920105729504	MW2
304.559755144515	33.14825299351191	MW2
265.152260959292	-32.2597903378327	MW2
129.57793900922402	-45.209341659251	MW2
64.6692423976326	28.3208847821575	MW2
246.295712909205	-40.70124936989059	MW2
272.594308962808	-23.539594867739396	MW2
257.378961035978	-1.3865962016238003	MW2
158.70119087253804	-58.669149515575505	MW2
305.907659348965	-7.14567133422064	MW2
275.491671612842	-40.6454034510068	MW2
151.566043153462	-60.3764695571967	MW2
355.737913490654	47.0501338881061	MW2
83.1765539176269	-5.73607940440356	MW2
84.44314477352921	9.64304847851576	MW2
287.755833965785	-39.24186261747511	MW2
235.968479884701	-53.7915106181403	MW2
235.47162116188304	-34.888990206356	MW2
120.833792995752	-28.3520952999247	MW2
100.529037917914	45.79358810137581	MW2
112.550871626964	-11.525601261134398	MW2
156.036526353815	-70.9445340263475	MW2
129.948637779048	-58.5048002131501	MW2
6.239010777682469	65.442847925947	MW2
164.79987086663604	-42.5573970040071	MW2
90.02823883575239	39.5711828768587	MW2
301.153287637752	4.555887771367599	MW2
71.50851402654651	19.151311882842503	MW2
155.397438246691	-52.0297528899293	MW2
63.30894047713141	48.6544218449356	MW2
331.28820177341	54.36448110005241	MW2
315.727506267989	50.674591109440506	MW2
297.661521165352	-38.9611684054665	MW2
159.756838807013	-58.848317890864806	MW2
335.985499729041	59.63316638143561	MW2
348.156955102877	57.87079292264761	MW2
111.303329158655	0.05769601310073471	MW2
128.10136287525503	-41.5670179021824	MW2
54.93489775019031	26.3051252766518	MW2
43.3645970589939	69.0135451664993	MW2
97.0777757633201	58.67217697249101	MW2
92.27428069077011	15.9954798667338	MW2
337.697632110444	48.92806273898701	MW2
85.6626720922224	-9.41540682237772	MW2
213.623526038049	-64.1378722998843	MW2
337.663656535476	48.916969240106404	MW2
206.854929780537	-59.4857436491562	MW2
132.76287044806102	-41.7841862694133	MW2
208.40721732667603	-58.5912965143398	MW2
44.9181440103659	61.0288955101339	MW2
196.143597078743	-53.050094315270705	MW2
35.5267870551834	54.0530622586705	MW2
116.500688076354	0.9233448363391621	MW2
129.030463125108	-39.687420848676005	MW2
130.182979657682	-47.597016175594405	MW2
296.800423959481	-8.43432882172222	MW2
262.138213088902	-16.0778246825086	MW2
102.44128584566401	-65.154929132569	MW2
245.97350129516502	-61.7409671275603	MW2
265.780140240436	-17.3491781340295	MW2
278.40122954153594	-13.823825508066598	MW2
113.39044322085802	-12.929199419003	MW2
298.437928245998	5.069574808001899	MW2
310.360088682667	45.095722638579396	MW2
